cve_id,published,last_modified,source_identifier,description,severity,cvss_score,vector,exploitability_score,impact_score
CVE-2015-8444,2015-12-10T06:00:07.703,2024-11-21T02:38:33.420,psirt@adobe.com,"adobe flash player before 18.0.0.268 and 19.x and 20.x before 20.0.0.228 on windows and os x and before 11.2.202.554 on linux, adobe air before 20.0.0.204, adobe air sdk before 20.0.0.204, and adobe air sdk & compiler before 20.0.0.204 allow attackers to execute arbitrary code or cause a denial of service (memory corruption) via unspecified vectors, a different vulnerability than cve-2015-8045, cve-2015-8047, cve-2015-8060, cve-2015-8408, cve-2015-8416, cve-2015-8417, cve-2015-8418, cve-2015-8419, cve-2015-8443, cve-2015-8451, and cve-2015-8455.",HIGH,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0
CVE-2015-8445,2015-12-10T06:00:08.983,2024-11-21T02:38:33.543,psirt@adobe.com,"integer overflow in the shader filter implementation in adobe flash player before 18.0.0.268 and 19.x and 20.x before 20.0.0.228 on windows and os x and before 11.2.202.554 on linux, adobe air before 20.0.0.204, adobe air sdk before 20.0.0.204, and adobe air sdk & compiler before 20.0.0.204 allows attackers to execute arbitrary code via a large bitmapdata source object.",HIGH,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0
CVE-2015-8446,2015-12-10T06:00:10.387,2024-11-21T02:38:33.677,psirt@adobe.com,"heap-based buffer overflow in adobe flash player before 18.0.0.268 and 19.x and 20.x before 20.0.0.228 on windows and os x and before 11.2.202.554 on linux, adobe air before 20.0.0.204, adobe air sdk before 20.0.0.204, and adobe air sdk & compiler before 20.0.0.204 allows attackers to execute arbitrary code via an mp3 file with comm tags that are mishandled during memory allocation, a different vulnerability than cve-2015-8438.",HIGH,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0
CVE-2015-8447,2015-12-10T06:00:11.590,2024-11-21T02:38:33.803,psirt@adobe.com,"use-after-free vulnerability in the color object implementation in adobe flash player before 18.0.0.268 and 19.x and 20.x before 20.0.0.228 on windows and os x and before 11.2.202.554 on linux, adobe air before 20.0.0.204, adobe air sdk before 20.0.0.204, and adobe air sdk & compiler before 20.0.0.204 allows attackers to execute arbitrary code via crafted settransform arguments, a different vulnerability than cve-2015-8048, cve-2015-8049, cve-2015-8050, cve-2015-8055, cve-2015-8056, cve-2015-8057, cve-2015-8058, cve-2015-8059, cve-2015-8061, cve-2015-8062, cve-2015-8063, cve-2015-8064, cve-2015-8065, cve-2015-8066, cve-2015-8067, cve-2015-8068, cve-2015-8069, cve-2015-8070, cve-2015-8071, cve-2015-8401, cve-2015-8402, cve-2015-8403, cve-2015-8404, cve-2015-8405, cve-2015-8406, cve-2015-8410, cve-2015-8411, cve-2015-8412, cve-2015-8413, cve-2015-8414, cve-2015-8420, cve-2015-8421, cve-2015-8422, cve-2015-8423, cve-2015-8424, cve-2015-8425, cve-2015-8426, cve-2015-8427, cve-2015-8428, cve-2015-8429, cve-2015-8430, cve-2015-8431, cve-2015-8432, cve-2015-8433, cve-2015-8434, cve-2015-8435, cve-2015-8436, cve-2015-8437, cve-2015-8441, cve-2015-8442, cve-2015-8448, cve-2015-8449, cve-2015-8450, cve-2015-8452, and cve-2015-8454.",HIGH,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0
CVE-2015-8448,2015-12-10T06:00:12.667,2024-11-21T02:38:33.933,psirt@adobe.com,"use-after-free vulnerability in the displacementmapfilter object implementation in adobe flash player before 18.0.0.268 and 19.x and 20.x before 20.0.0.228 on windows and os x and before 11.2.202.554 on linux, adobe air before 20.0.0.204, adobe air sdk before 20.0.0.204, and adobe air sdk & compiler before 20.0.0.204 allows attackers to execute arbitrary code via a crafted mapbitmap property value, a different vulnerability than cve-2015-8048, cve-2015-8049, cve-2015-8050, cve-2015-8055, cve-2015-8056, cve-2015-8057, cve-2015-8058, cve-2015-8059, cve-2015-8061, cve-2015-8062, cve-2015-8063, cve-2015-8064, cve-2015-8065, cve-2015-8066, cve-2015-8067, cve-2015-8068, cve-2015-8069, cve-2015-8070, cve-2015-8071, cve-2015-8401, cve-2015-8402, cve-2015-8403, cve-2015-8404, cve-2015-8405, cve-2015-8406, cve-2015-8410, cve-2015-8411, cve-2015-8412, cve-2015-8413, cve-2015-8414, cve-2015-8420, cve-2015-8421, cve-2015-8422, cve-2015-8423, cve-2015-8424, cve-2015-8425, cve-2015-8426, cve-2015-8427, cve-2015-8428, cve-2015-8429, cve-2015-8430, cve-2015-8431, cve-2015-8432, cve-2015-8433, cve-2015-8434, cve-2015-8435, cve-2015-8436, cve-2015-8437, cve-2015-8441, cve-2015-8442, cve-2015-8447, cve-2015-8449, cve-2015-8450, cve-2015-8452, and cve-2015-8454.",HIGH,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0
CVE-2015-8449,2015-12-10T06:00:13.760,2024-11-21T02:38:34.063,psirt@adobe.com,"use-after-free vulnerability in the movieclip object implementation in adobe flash player before 18.0.0.268 and 19.x and 20.x before 20.0.0.228 on windows and os x and before 11.2.202.554 on linux, adobe air before 20.0.0.204, adobe air sdk before 20.0.0.204, and adobe air sdk & compiler before 20.0.0.204 allows attackers to execute arbitrary code via a crafted lineto method call, a different vulnerability than cve-2015-8048, cve-2015-8049, cve-2015-8050, cve-2015-8055, cve-2015-8056, cve-2015-8057, cve-2015-8058, cve-2015-8059, cve-2015-8061, cve-2015-8062, cve-2015-8063, cve-2015-8064, cve-2015-8065, cve-2015-8066, cve-2015-8067, cve-2015-8068, cve-2015-8069, cve-2015-8070, cve-2015-8071, cve-2015-8401, cve-2015-8402, cve-2015-8403, cve-2015-8404, cve-2015-8405, cve-2015-8406, cve-2015-8410, cve-2015-8411, cve-2015-8412, cve-2015-8413, cve-2015-8414, cve-2015-8420, cve-2015-8421, cve-2015-8422, cve-2015-8423, cve-2015-8424, cve-2015-8425, cve-2015-8426, cve-2015-8427, cve-2015-8428, cve-2015-8429, cve-2015-8430, cve-2015-8431, cve-2015-8432, cve-2015-8433, cve-2015-8434, cve-2015-8435, cve-2015-8436, cve-2015-8437, cve-2015-8441, cve-2015-8442, cve-2015-8447, cve-2015-8448, cve-2015-8450, cve-2015-8452, and cve-2015-8454.",HIGH,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0
CVE-2015-8450,2015-12-10T06:00:14.977,2024-11-21T02:38:34.200,psirt@adobe.com,"use-after-free vulnerability in adobe flash player before 18.0.0.268 and 19.x and 20.x before 20.0.0.228 on windows and os x and before 11.2.202.554 on linux, adobe air before 20.0.0.204, adobe air sdk before 20.0.0.204, and adobe air sdk & compiler before 20.0.0.204 allows attackers to execute arbitrary code via a crafted filters property value in a textfield object, a different vulnerability than cve-2015-8048, cve-2015-8049, cve-2015-8050, cve-2015-8055, cve-2015-8056, cve-2015-8057, cve-2015-8058, cve-2015-8059, cve-2015-8061, cve-2015-8062, cve-2015-8063, cve-2015-8064, cve-2015-8065, cve-2015-8066, cve-2015-8067, cve-2015-8068, cve-2015-8069, cve-2015-8070, cve-2015-8071, cve-2015-8401, cve-2015-8402, cve-2015-8403, cve-2015-8404, cve-2015-8405, cve-2015-8406, cve-2015-8410, cve-2015-8411, cve-2015-8412, cve-2015-8413, cve-2015-8414, cve-2015-8420, cve-2015-8421, cve-2015-8422, cve-2015-8423, cve-2015-8424, cve-2015-8425, cve-2015-8426, cve-2015-8427, cve-2015-8428, cve-2015-8429, cve-2015-8430, cve-2015-8431, cve-2015-8432, cve-2015-8433, cve-2015-8434, cve-2015-8435, cve-2015-8436, cve-2015-8437, cve-2015-8441, cve-2015-8442, cve-2015-8447, cve-2015-8448, cve-2015-8449, cve-2015-8452, and cve-2015-8454.",HIGH,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0
CVE-2015-8451,2015-12-10T06:00:16.307,2024-11-21T02:38:34.333,psirt@adobe.com,"adobe flash player before 18.0.0.268 and 19.x and 20.x before 20.0.0.228 on windows and os x and before 11.2.202.554 on linux, adobe air before 20.0.0.204, adobe air sdk before 20.0.0.204, and adobe air sdk & compiler before 20.0.0.204 allow attackers to execute arbitrary code or cause a denial of service (memory corruption) via unspecified vectors, a different vulnerability than cve-2015-8045, cve-2015-8047, cve-2015-8060, cve-2015-8408, cve-2015-8416, cve-2015-8417, cve-2015-8418, cve-2015-8419, cve-2015-8443, cve-2015-8444, and cve-2015-8455.",HIGH,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0
CVE-2015-8452,2015-12-10T06:00:17.477,2024-11-21T02:38:34.463,psirt@adobe.com,"use-after-free vulnerability in adobe flash player before 18.0.0.268 and 19.x and 20.x before 20.0.0.228 on windows and os x and before 11.2.202.554 on linux, adobe air before 20.0.0.204, adobe air sdk before 20.0.0.204, and adobe air sdk & compiler before 20.0.0.204 allows attackers to execute arbitrary code via unspecified vectors, a different vulnerability than cve-2015-8048, cve-2015-8049, cve-2015-8050, cve-2015-8055, cve-2015-8056, cve-2015-8057, cve-2015-8058, cve-2015-8059, cve-2015-8061, cve-2015-8062, cve-2015-8063, cve-2015-8064, cve-2015-8065, cve-2015-8066, cve-2015-8067, cve-2015-8068, cve-2015-8069, cve-2015-8070, cve-2015-8071, cve-2015-8401, cve-2015-8402, cve-2015-8403, cve-2015-8404, cve-2015-8405, cve-2015-8406, cve-2015-8410, cve-2015-8411, cve-2015-8412, cve-2015-8413, cve-2015-8414, cve-2015-8420, cve-2015-8421, cve-2015-8422, cve-2015-8423, cve-2015-8424, cve-2015-8425, cve-2015-8426, cve-2015-8427, cve-2015-8428, cve-2015-8429, cve-2015-8430, cve-2015-8431, cve-2015-8432, cve-2015-8433, cve-2015-8434, cve-2015-8435, cve-2015-8436, cve-2015-8437, cve-2015-8441, cve-2015-8442, cve-2015-8447, cve-2015-8448, cve-2015-8449, cve-2015-8450, and cve-2015-8454.",HIGH,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0
CVE-2015-8453,2015-12-10T06:00:18.850,2024-11-21T02:38:34.600,psirt@adobe.com,"adobe flash player before 18.0.0.268 and 19.x and 20.x before 20.0.0.228 on windows and os x and before 11.2.202.554 on linux, adobe air before 20.0.0.204, adobe air sdk before 20.0.0.204, and adobe air sdk & compiler before 20.0.0.204 allow attackers to bypass the aslr protection mechanism via jit data, a different vulnerability than cve-2015-8409 and cve-2015-8440.",MEDIUM,4.3,AV:N/AC:M/Au:N/C:P/I:N/A:N,8.6,2.9
CVE-2015-8454,2015-12-10T06:00:19.943,2024-11-21T02:38:34.733,psirt@adobe.com,"use-after-free vulnerability in adobe flash player before 18.0.0.268 and 19.x and 20.x before 20.0.0.228 on windows and os x and before 11.2.202.554 on linux, adobe air before 20.0.0.204, adobe air sdk before 20.0.0.204, and adobe air sdk & compiler before 20.0.0.204 allows attackers to execute arbitrary code via unspecified vectors, a different vulnerability than cve-2015-8048, cve-2015-8049, cve-2015-8050, cve-2015-8055, cve-2015-8056, cve-2015-8057, cve-2015-8058, cve-2015-8059, cve-2015-8061, cve-2015-8062, cve-2015-8063, cve-2015-8064, cve-2015-8065, cve-2015-8066, cve-2015-8067, cve-2015-8068, cve-2015-8069, cve-2015-8070, cve-2015-8071, cve-2015-8401, cve-2015-8402, cve-2015-8403, cve-2015-8404, cve-2015-8405, cve-2015-8406, cve-2015-8410, cve-2015-8411, cve-2015-8412, cve-2015-8413, cve-2015-8414, cve-2015-8420, cve-2015-8421, cve-2015-8422, cve-2015-8423, cve-2015-8424, cve-2015-8425, cve-2015-8426, cve-2015-8427, cve-2015-8428, cve-2015-8429, cve-2015-8430, cve-2015-8431, cve-2015-8432, cve-2015-8433, cve-2015-8434, cve-2015-8435, cve-2015-8436, cve-2015-8437, cve-2015-8441, cve-2015-8442, cve-2015-8447, cve-2015-8448, cve-2015-8449, cve-2015-8450, and cve-2015-8452.",HIGH,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0
CVE-2015-8455,2015-12-10T06:00:21.037,2024-11-21T02:38:34.877,psirt@adobe.com,"adobe flash player before 18.0.0.268 and 19.x and 20.x before 20.0.0.228 on windows and os x and before 11.2.202.554 on linux, adobe air before 20.0.0.204, adobe air sdk before 20.0.0.204, and adobe air sdk & compiler before 20.0.0.204 allow attackers to execute arbitrary code or cause a denial of service (memory corruption) via unspecified vectors, a different vulnerability than cve-2015-8045, cve-2015-8047, cve-2015-8060, cve-2015-8408, cve-2015-8416, cve-2015-8417, cve-2015-8418, cve-2015-8419, cve-2015-8443, cve-2015-8444, and cve-2015-8451.",HIGH,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0
CVE-2015-8456,2015-12-10T06:00:22.190,2024-11-21T02:38:35.007,psirt@adobe.com,"adobe flash player before 18.0.0.268 and 19.x and 20.x before 20.0.0.228 on windows and os x and before 11.2.202.554 on linux, adobe air before 20.0.0.204, adobe air sdk before 20.0.0.204, and adobe air sdk & compiler before 20.0.0.204 allow attackers to execute arbitrary code by leveraging an unspecified ""type confusion,"" a different vulnerability than cve-2015-8439.",HIGH,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0
CVE-2015-8457,2015-12-10T06:00:23.347,2024-11-21T02:38:35.133,psirt@adobe.com,"stack-based buffer overflow in adobe flash player before 18.0.0.268 and 19.x and 20.x before 20.0.0.228 on windows and os x and before 11.2.202.554 on linux, adobe air before 20.0.0.204, adobe air sdk before 20.0.0.204, and adobe air sdk & compiler before 20.0.0.204 allows attackers to execute arbitrary code via unspecified vectors, a different vulnerability than cve-2015-8407.",HIGH,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0
CVE-2015-8458,2015-12-21T11:59:13.080,2024-11-21T02:38:35.273,psirt@adobe.com,"heap-based buffer overflow in agm.dll in adobe reader and acrobat 10.x before 10.1.16 and 11.x before 11.0.13, acrobat and acrobat reader dc classic before 2015.006.30094, and acrobat and acrobat reader dc continuous before 2015.009.20069 on windows and os x allows attackers to execute arbitrary code via a multiple-layer pdf document, a different vulnerability than cve-2015-6696 and cve-2015-6698.",MEDIUM,6.8,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4
CVE-2015-6409,2015-12-26T22:59:00.100,2024-11-21T02:34:56.727,psirt@cisco.com,"cisco jabber 10.6.x, 11.0.x, and 11.1.x on windows allows man-in-the-middle attackers to conduct starttls downgrade attacks and trigger cleartext xmpp sessions via unspecified vectors, aka bug id cscuw87419.",,5.9,CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,2.2,3.6
CVE-2015-8459,2015-12-28T23:59:00.100,2024-11-21T02:38:35.397,psirt@adobe.com,"adobe flash player before 18.0.0.324 and 19.x and 20.x before 20.0.0.267 on windows and os x and before 11.2.202.559 on linux, adobe air before 20.0.0.233, adobe air sdk before 20.0.0.233, and adobe air sdk & compiler before 20.0.0.233 allow attackers to execute arbitrary code or cause a denial of service (memory corruption) via unspecified vectors, a different vulnerability than cve-2015-8460, cve-2015-8636, and cve-2015-8645.",,10.0,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,3.9,6.0
CVE-2015-8460,2015-12-28T23:59:01.287,2024-11-21T02:38:35.533,psirt@adobe.com,"adobe flash player before 18.0.0.324 and 19.x and 20.x before 20.0.0.267 on windows and os x and before 11.2.202.559 on linux, adobe air before 20.0.0.233, adobe air sdk before 20.0.0.233, and adobe air sdk & compiler before 20.0.0.233 allow attackers to execute arbitrary code or cause a denial of service (memory corruption) via unspecified vectors, a different vulnerability than cve-2015-8459, cve-2015-8636, and cve-2015-8645.",,8.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2.8,5.9
CVE-2015-8634,2015-12-28T23:59:02.537,2024-11-21T02:38:51.690,psirt@adobe.com,"use-after-free vulnerability in adobe flash player before 18.0.0.324 and 19.x and 20.x before 20.0.0.267 on windows and os x and before 11.2.202.559 on linux, adobe air before 20.0.0.233, adobe air sdk before 20.0.0.233, and adobe air sdk & compiler before 20.0.0.233 allows attackers to execute arbitrary code via unspecified vectors, a different vulnerability than cve-2015-8635, cve-2015-8638, cve-2015-8639, cve-2015-8640, cve-2015-8641, cve-2015-8642, cve-2015-8643, cve-2015-8646, cve-2015-8647, cve-2015-8648, cve-2015-8649, and cve-2015-8650.",,8.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2.8,5.9
CVE-2015-8635,2015-12-28T23:59:03.570,2024-11-21T02:38:51.823,psirt@adobe.com,"use-after-free vulnerability in adobe flash player before 18.0.0.324 and 19.x and 20.x before 20.0.0.267 on windows and os x and before 11.2.202.559 on linux, adobe air before 20.0.0.233, adobe air sdk before 20.0.0.233, and adobe air sdk & compiler before 20.0.0.233 allows attackers to execute arbitrary code via unspecified vectors, a different vulnerability than cve-2015-8634, cve-2015-8638, cve-2015-8639, cve-2015-8640, cve-2015-8641, cve-2015-8642, cve-2015-8643, cve-2015-8646, cve-2015-8647, cve-2015-8648, cve-2015-8649, and cve-2015-8650.",,8.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2.8,5.9
CVE-2015-8636,2015-12-28T23:59:04.913,2024-11-21T02:38:51.950,psirt@adobe.com,"adobe flash player before 18.0.0.324 and 19.x and 20.x before 20.0.0.267 on windows and os x and before 11.2.202.559 on linux, adobe air before 20.0.0.233, adobe air sdk before 20.0.0.233, and adobe air sdk & compiler before 20.0.0.233 allow attackers to execute arbitrary code or cause a denial of service (memory corruption) via unspecified vectors, a different vulnerability than cve-2015-8459, cve-2015-8460, and cve-2015-8645.",,8.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2.8,5.9
CVE-2015-8638,2015-12-28T23:59:05.897,2024-11-21T02:38:52.090,psirt@adobe.com,"use-after-free vulnerability in adobe flash player before 18.0.0.324 and 19.x and 20.x before 20.0.0.267 on windows and os x and before 11.2.202.559 on linux, adobe air before 20.0.0.233, adobe air sdk before 20.0.0.233, and adobe air sdk & compiler before 20.0.0.233 allows attackers to execute arbitrary code via unspecified vectors, a different vulnerability than cve-2015-8634, cve-2015-8635, cve-2015-8639, cve-2015-8640, cve-2015-8641, cve-2015-8642, cve-2015-8643, cve-2015-8646, cve-2015-8647, cve-2015-8648, cve-2015-8649, and cve-2015-8650.",,8.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2.8,5.9
CVE-2015-8639,2015-12-28T23:59:06.960,2024-11-21T02:38:52.217,psirt@adobe.com,"use-after-free vulnerability in adobe flash player before 18.0.0.324 and 19.x and 20.x before 20.0.0.267 on windows and os x and before 11.2.202.559 on linux, adobe air before 20.0.0.233, adobe air sdk before 20.0.0.233, and adobe air sdk & compiler before 20.0.0.233 allows attackers to execute arbitrary code via unspecified vectors, a different vulnerability than cve-2015-8634, cve-2015-8635, cve-2015-8638, cve-2015-8640, cve-2015-8641, cve-2015-8642, cve-2015-8643, cve-2015-8646, cve-2015-8647, cve-2015-8648, cve-2015-8649, and cve-2015-8650.",,8.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2.8,5.9
CVE-2015-8640,2015-12-28T23:59:08.020,2024-11-21T02:38:52.357,psirt@adobe.com,"use-after-free vulnerability in adobe flash player before 18.0.0.324 and 19.x and 20.x before 20.0.0.267 on windows and os x and before 11.2.202.559 on linux, adobe air before 20.0.0.233, adobe air sdk before 20.0.0.233, and adobe air sdk & compiler before 20.0.0.233 allows attackers to execute arbitrary code via unspecified vectors, a different vulnerability than cve-2015-8634, cve-2015-8635, cve-2015-8638, cve-2015-8639, cve-2015-8641, cve-2015-8642, cve-2015-8643, cve-2015-8646, cve-2015-8647, cve-2015-8648, cve-2015-8649, and cve-2015-8650.",,8.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2.8,5.9
CVE-2015-8641,2015-12-28T23:59:09.160,2024-11-21T02:38:52.483,psirt@adobe.com,"use-after-free vulnerability in adobe flash player before 18.0.0.324 and 19.x and 20.x before 20.0.0.267 on windows and os x and before 11.2.202.559 on linux, adobe air before 20.0.0.233, adobe air sdk before 20.0.0.233, and adobe air sdk & compiler before 20.0.0.233 allows attackers to execute arbitrary code via unspecified vectors, a different vulnerability than cve-2015-8634, cve-2015-8635, cve-2015-8638, cve-2015-8639, cve-2015-8640, cve-2015-8642, cve-2015-8643, cve-2015-8646, cve-2015-8647, cve-2015-8648, cve-2015-8649, and cve-2015-8650.",,8.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2.8,5.9
CVE-2015-8642,2015-12-28T23:59:10.160,2024-11-21T02:38:52.613,psirt@adobe.com,"use-after-free vulnerability in adobe flash player before 18.0.0.324 and 19.x and 20.x before 20.0.0.267 on windows and os x and before 11.2.202.559 on linux, adobe air before 20.0.0.233, adobe air sdk before 20.0.0.233, and adobe air sdk & compiler before 20.0.0.233 allows attackers to execute arbitrary code via unspecified vectors, a different vulnerability than cve-2015-8634, cve-2015-8635, cve-2015-8638, cve-2015-8639, cve-2015-8640, cve-2015-8641, cve-2015-8643, cve-2015-8646, cve-2015-8647, cve-2015-8648, cve-2015-8649, and cve-2015-8650.",,8.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2.8,5.9
