cve_id,published,last_modified,source_identifier,description,severity,cvss_score,vector,exploitability_score,impact_score,month,year
CVE-2013-0888,2013-02-23 21:55:01.390,2024-11-21 01:48:23.730,chrome-cve-admin@google.com,"skia, as used in google chrome before 25.0.1364.97 on windows and linux, and before 25.0.1364.99 on mac os x, allows remote attackers to cause a denial of service (out-of-bounds read) via vectors related to a ""user gesture check for dangerous file downloads.""",medium,5.0,AV:N/AC:L/Au:N/C:N/I:N/A:P,10.0,2.9,2013-02,2013
CVE-2013-0889,2013-02-23 21:55:01.437,2024-11-21 01:48:23.843,chrome-cve-admin@google.com,"google chrome before 25.0.1364.97 on windows and linux, and before 25.0.1364.99 on mac os x, does not properly enforce a user gesture requirement before proceeding with a file download, which might make it easier for remote attackers to execute arbitrary code via a crafted file.",medium,6.8,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,2013-02,2013
CVE-2013-0890,2013-02-23 21:55:01.467,2024-11-21 01:48:23.957,chrome-cve-admin@google.com,"multiple unspecified vulnerabilities in the ipc layer in google chrome before 25.0.1364.97 on windows and linux, and before 25.0.1364.99 on mac os x, allow remote attackers to cause a denial of service (memory corruption) or possibly have other impact via unknown vectors.",high,7.5,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,2013-02,2013
CVE-2013-0891,2013-02-23 21:55:01.517,2024-11-21 01:48:24.073,chrome-cve-admin@google.com,"integer overflow in google chrome before 25.0.1364.97 on windows and linux, and before 25.0.1364.99 on mac os x, allows remote attackers to cause a denial of service or possibly have unspecified other impact via a blob.",high,7.5,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,2013-02,2013
CVE-2013-0892,2013-02-23 21:55:01.547,2024-11-21 01:48:24.187,chrome-cve-admin@google.com,"multiple unspecified vulnerabilities in the ipc layer in google chrome before 25.0.1364.97 on windows and linux, and before 25.0.1364.99 on mac os x, allow remote attackers to cause a denial of service or possibly have other impact via unknown vectors.",high,7.5,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,2013-02,2013
CVE-2013-0893,2013-02-23 21:55:01.610,2024-11-21 01:48:24.300,chrome-cve-admin@google.com,"race condition in google chrome before 25.0.1364.97 on windows and linux, and before 25.0.1364.99 on mac os x, allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors related to media.",medium,6.8,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,2013-02,2013
CVE-2013-0894,2013-02-23 21:55:01.703,2024-11-21 01:48:24.413,chrome-cve-admin@google.com,"buffer overflow in the vorbis_parse_setup_hdr_floors function in the vorbis decoder in vorbisdec.c in libavcodec in ffmpeg through 1.1.3, as used in google chrome before 25.0.1364.97 on windows and linux and before 25.0.1364.99 on mac os x and other products, allows remote attackers to cause a denial of service (divide-by-zero error or out-of-bounds array access) or possibly have unspecified other impact via vectors involving a zero value for a bark map size.",high,7.5,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,2013-02,2013
CVE-2013-0896,2013-02-23 21:55:01.827,2024-11-21 01:48:24.640,chrome-cve-admin@google.com,"google chrome before 25.0.1364.97 on windows and linux, and before 25.0.1364.99 on mac os x, does not properly manage memory during message handling for plug-ins, which allows remote attackers to cause a denial of service or possibly have unspecified other impact via unknown vectors.",high,7.5,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,2013-02,2013
CVE-2013-0897,2013-02-23 21:55:01.890,2024-11-21 01:48:24.757,chrome-cve-admin@google.com,"off-by-one error in the pdf functionality in google chrome before 25.0.1364.97 on windows and linux, and before 25.0.1364.99 on mac os x, allows remote attackers to cause a denial of service via a crafted document.",medium,4.3,AV:N/AC:M/Au:N/C:N/I:N/A:P,8.6,2.9,2013-02,2013
CVE-2013-0898,2013-02-23 21:55:01.937,2024-11-21 01:48:24.870,chrome-cve-admin@google.com,"use-after-free vulnerability in google chrome before 25.0.1364.97 on windows and linux, and before 25.0.1364.99 on mac os x, allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors involving a url.",high,7.5,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,2013-02,2013
CVE-2013-0899,2013-02-23 21:55:02.000,2024-11-21 01:48:25.000,chrome-cve-admin@google.com,"integer overflow in the padding implementation in the opus_packet_parse_impl function in src/opus_decoder.c in opus before 1.0.2, as used in google chrome before 25.0.1364.97 on windows and linux and before 25.0.1364.99 on mac os x and other products, allows remote attackers to cause a denial of service (out-of-bounds read) via a long packet.",medium,5.0,AV:N/AC:L/Au:N/C:N/I:N/A:P,10.0,2.9,2013-02,2013
CVE-2013-0900,2013-02-23 21:55:02.047,2024-11-21 01:48:25.127,chrome-cve-admin@google.com,"race condition in the international components for unicode (icu) functionality in google chrome before 25.0.1364.97 on windows and linux, and before 25.0.1364.99 on mac os x, allows remote attackers to cause a denial of service or possibly have unspecified other impact via unknown vectors.",medium,6.8,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,2013-02,2013
CVE-2013-2268,2013-02-23 21:55:02.093,2024-11-21 01:51:22.353,cve@mitre.org,"unspecified vulnerability in the mathml implementation in webkit in google chrome before 25.0.1364.97 on windows and linux, and before 25.0.1364.99 on mac os x, has unknown impact and remote attack vectors, related to a ""high severity security issue.""",high,7.5,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,2013-02,2013
CVE-2013-0504,2013-02-27 00:55:00.970,2024-11-21 01:47:41.870,psirt@us.ibm.com,"buffer overflow in the broker service in adobe flash player before 10.3.183.67 and 11.x before 11.6.602.171 on windows and mac os x, and before 10.3.183.67 and 11.x before 11.2.202.273 on linux, allows attackers to execute arbitrary code via unspecified vectors.",high,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,2013-02,2013
CVE-2013-0931,2013-03-05 22:03:51.193,2024-11-21 01:48:28.920,security_alert@emc.com,"emc rsa authentication agent 7.1.x before 7.1.2 on windows does not enforce the quick pin unlock timeout feature, which allows physically proximate attackers to bypass the passcode requirement for a screensaved session by entering a pin after timeout expiration.",medium,5.4,AV:A/AC:M/Au:N/C:P/I:P/A:P,5.5,6.4,2013-03,2013
CVE-2013-2552,2013-03-11 10:55:01.083,2024-11-21 01:51:55.553,cve@mitre.org,"unspecified vulnerability in microsoft internet explorer 10 on windows 8 allows remote attackers to bypass the sandbox protection mechanism by leveraging access to a medium integrity process, as demonstrated by vupen during a pwn2own competition at cansecwest 2013.",high,7.5,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,2013-03,2013
CVE-2013-2553,2013-03-11 10:55:01.097,2024-11-21 01:51:55.710,cve@mitre.org,"unspecified vulnerability in the kernel in microsoft windows 7 allows local users to gain privileges via unknown vectors, as demonstrated by nils and jon of mwr labs during a pwn2own competition at cansecwest 2013, a different vulnerability than cve-2013-0912.",high,7.2,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,2013-03,2013
CVE-2013-2554,2013-03-11 10:55:01.107,2024-11-21 01:51:55.860,cve@mitre.org,"unspecified vulnerability in microsoft windows 7 allows attackers to bypass the aslr and dep protection mechanisms via unknown vectors, as demonstrated against firefox by vupen during a pwn2own competition at cansecwest 2013, a different vulnerability than cve-2013-0787.",high,7.5,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,2013-03,2013
CVE-2013-2555,2013-03-11 10:55:01.117,2024-11-21 01:51:56.017,cve@mitre.org,"integer overflow in adobe flash player before 10.3.183.75 and 11.x before 11.7.700.169 on windows and mac os x, before 10.3.183.75 and 11.x before 11.2.202.280 on linux, before 11.1.111.50 on android 2.x and 3.x, and before 11.1.115.54 on android 4.x; adobe air before 3.7.0.1530; and adobe air sdk & compiler before 3.7.0.1530 allows remote attackers to execute arbitrary code via unspecified vectors, as demonstrated by vupen during a pwn2own competition at cansecwest 2013.",high,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,2013-03,2013
CVE-2013-2556,2013-03-11 10:55:01.127,2024-11-21 01:51:56.190,cve@mitre.org,"unspecified vulnerability in microsoft windows vista sp2, windows server 2008 sp2 and r2 sp1, and windows 7 through sp1 allows attackers to bypass the aslr protection mechanism via unknown vectors, as demonstrated against adobe flash player by vupen during a pwn2own competition at cansecwest 2013, aka ""aslr security feature bypass vulnerability.""",high,7.5,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,2013-03,2013
CVE-2013-1285,2013-03-13 00:55:01.417,2024-11-21 01:49:15.907,secure@microsoft.com,"the usb kernel-mode drivers in microsoft windows xp sp2 and sp3, windows server 2003 sp2, windows vista sp2, windows server 2008 sp2, r2, and r2 sp1, windows 7 gold and sp1, windows 8, and windows server 2012 do not properly handle objects in memory, which allows physically proximate attackers to execute arbitrary code by connecting a crafted usb device, aka ""windows usb descriptor vulnerability,"" a different vulnerability than cve-2013-1286 and cve-2013-1287.",high,7.2,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,2013-03,2013
CVE-2013-1286,2013-03-13 00:55:01.433,2024-11-21 01:49:16.030,secure@microsoft.com,"the usb kernel-mode drivers in microsoft windows xp sp2 and sp3, windows server 2003 sp2, windows vista sp2, windows server 2008 sp2, r2, and r2 sp1, windows 7 gold and sp1, windows 8, and windows server 2012 do not properly handle objects in memory, which allows physically proximate attackers to execute arbitrary code by connecting a crafted usb device, aka ""windows usb descriptor vulnerability,"" a different vulnerability than cve-2013-1285 and cve-2013-1287.",high,7.2,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,2013-03,2013
CVE-2013-1287,2013-03-13 00:55:01.450,2024-11-21 01:49:16.153,secure@microsoft.com,"the usb kernel-mode drivers in microsoft windows xp sp2 and sp3, windows server 2003 sp2, windows vista sp2, windows server 2008 sp2, r2, and r2 sp1, windows 7 gold and sp1, windows 8, and windows server 2012 do not properly handle objects in memory, which allows physically proximate attackers to execute arbitrary code by connecting a crafted usb device, aka ""windows usb descriptor vulnerability,"" a different vulnerability than cve-2013-1285 and cve-2013-1286.",high,7.2,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,2013-03,2013
CVE-2013-2558,2013-03-13 00:55:01.497,2024-11-21 01:51:56.490,cve@mitre.org,"unspecified vulnerability in microsoft windows 8 allows remote attackers to cause a denial of service (reboot) or possibly have unknown other impact via a crafted truetype font (ttf) file, as demonstrated by the 120612-69701-01.dmp error report.",high,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,2013-03,2013
CVE-2013-0646,2013-03-13 16:55:02.060,2024-11-21 01:47:56.187,psirt@adobe.com,"integer overflow in adobe flash player before 10.3.183.68 and 11.x before 11.6.602.180 on windows and mac os x, before 10.3.183.68 and 11.x before 11.2.202.275 on linux, before 11.1.111.44 on android 2.x and 3.x, and before 11.1.115.48 on android 4.x; adobe air before 3.6.0.6090; adobe air sdk before 3.6.0.6090; and adobe air sdk & compiler before 3.6.0.6090 allows attackers to execute arbitrary code via unspecified vectors.",high,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,2013-03,2013
CVE-2013-0650,2013-03-13 16:55:02.163,2024-11-21 01:47:56.757,psirt@adobe.com,"use-after-free vulnerability in adobe flash player before 10.3.183.68 and 11.x before 11.6.602.180 on windows and mac os x, before 10.3.183.68 and 11.x before 11.2.202.275 on linux, before 11.1.111.44 on android 2.x and 3.x, and before 11.1.115.48 on android 4.x; adobe air before 3.6.0.6090; adobe air sdk before 3.6.0.6090; and adobe air sdk & compiler before 3.6.0.6090 allows attackers to execute arbitrary code via unspecified vectors.",high,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,2013-03,2013
CVE-2013-1371,2013-03-13 16:55:02.183,2024-11-21 01:49:27.083,psirt@adobe.com,"adobe flash player before 10.3.183.68 and 11.x before 11.6.602.180 on windows and mac os x, before 10.3.183.68 and 11.x before 11.2.202.275 on linux, before 11.1.111.44 on android 2.x and 3.x, and before 11.1.115.48 on android 4.x; adobe air before 3.6.0.6090; adobe air sdk before 3.6.0.6090; and adobe air sdk & compiler before 3.6.0.6090 allow attackers to execute arbitrary code or cause a denial of service (memory corruption) via unspecified vectors.",high,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,2013-03,2013
CVE-2013-1375,2013-03-13 16:55:02.203,2024-11-21 01:49:27.650,psirt@adobe.com,"heap-based buffer overflow in adobe flash player before 10.3.183.68 and 11.x before 11.6.602.180 on windows and mac os x, before 10.3.183.68 and 11.x before 11.2.202.275 on linux, before 11.1.111.44 on android 2.x and 3.x, and before 11.1.115.48 on android 4.x; adobe air before 3.6.0.6090; adobe air sdk before 3.6.0.6090; and adobe air sdk & compiler before 3.6.0.6090 allows attackers to execute arbitrary code via unspecified vectors.",high,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,2013-03,2013
CVE-2013-2492,2013-03-15 22:55:01.003,2024-11-21 01:51:52.200,cve@mitre.org,"stack-based buffer overflow in firebird 2.1.3 through 2.1.5 before 18514, and 2.5.1 through 2.5.3 before 26623, on windows allows remote attackers to execute arbitrary code via a crafted packet to tcp port 3050, related to a missing size check during extraction of a group number from cnct information.",medium,6.8,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,2013-03,2013
CVE-2013-1609,2013-03-26 14:07:27.770,2024-11-21 01:49:59.590,secure@symantec.com,multiple unquoted windows search path vulnerabilities in the (1) file collector and (2) file placeholder services in symantec enterprise vault (ev) for file system archiving before 9.0.4 and 10.x before 10.0.1 allow local users to gain privileges via a trojan horse program.,medium,6.8,AV:L/AC:L/Au:S/C:C/I:C/A:C,3.1,10.0,2013-03,2013
CVE-2013-1299,2013-03-29 16:09:05.907,2024-11-21 01:49:17.573,secure@microsoft.com,microsoft windows modern mail allows remote attackers to spoof link targets via a crafted html e-mail message.,medium,5.8,AV:N/AC:M/Au:N/C:P/I:P/A:N,8.6,4.9,2013-03,2013
CVE-2013-0240,2013-04-02 03:22:21.037,2024-11-21 01:47:08.230,secalert@redhat.com,"gnome online accounts (goa) 3.4.x, 3.6.x before 3.6.3, and 3.7.x before 3.7.5, does not properly validate ssl certificates when creating accounts such as windows live and facebook accounts, which allows man-in-the-middle attackers to obtain sensitive information such as credentials by sniffing the network.",medium,4.3,AV:N/AC:M/Au:N/C:P/I:N/A:N,8.6,2.9,2013-04,2013
CVE-2013-0799,2013-04-03 11:56:21.277,2024-11-21 01:48:14.640,security@mozilla.org,"buffer overflow in the mozilla maintenance service in mozilla firefox before 20.0, firefox esr 17.x before 17.0.5, thunderbird before 17.0.5, and thunderbird esr 17.x before 17.0.5 on windows allows local users to gain privileges via crafted arguments.",high,7.2,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,2013-04,2013
CVE-2013-0680,2013-04-05 21:55:00.827,2024-11-21 01:47:59.903,ics-cert@hq.dhs.gov,"stack-based buffer overflow in the web server in cogent real-time systems cogent datahub before 7.3.0, opc datahub before 6.4.22, cascade datahub before 6.4.22 on windows, and datahub quicktrend before 7.3.0 allows remote attackers to cause a denial of service (daemon crash) or possibly execute arbitrary code via a long http header.",high,7.5,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,2013-04,2013
CVE-2013-0681,2013-04-05 21:55:00.847,2024-11-21 01:48:00.017,ics-cert@hq.dhs.gov,"cogent real-time systems cogent datahub before 7.3.0, opc datahub before 6.4.22, cascade datahub before 6.4.22 on windows, and datahub quicktrend before 7.3.0 allow remote attackers to cause a denial of service (null pointer dereference and application crash) via malformed data in a formatted text command.",medium,5.0,AV:N/AC:L/Au:N/C:N/I:N/A:P,10.0,2.9,2013-04,2013
CVE-2013-0682,2013-04-05 21:55:00.863,2024-11-21 01:48:00.127,ics-cert@hq.dhs.gov,"cogent real-time systems cogent datahub before 7.3.0, opc datahub before 6.4.22, cascade datahub before 6.4.22 on windows, and datahub quicktrend before 7.3.0 do not properly handle exceptions, which allows remote attackers to cause a denial of service (application crash) or possibly execute arbitrary code via malformed data in a formatted text command, leading to out-of-bounds access to (1) heap or (2) stack memory.",high,7.5,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,2013-04,2013
